HourUTC,HourDK,PriceArea,CentralPowerMWh,LocalPowerMWh,CommercialPowerMWh,LocalPowerSelfConMWh,OffshoreWindLt100MW_MWh,OffshoreWindGe100MW_MWh,OnshoreWindLt50kW_MWh,OnshoreWindGe50kW_MWh,HydroPowerMWh,SolarPowerLt10kW_MWh,SolarPowerGe10Lt40kW_MWh,SolarPowerGe40kW_MWh,SolarPowerSelfConMWh,ExchangeNO_MWh,ExchangeSE_MWh,ExchangeGE_MWh,ExchangeNL_MWh,ExchangeGreatBelt_MWh,GrossConsumptionMWh,GridLossTransmissionMWh,GridLossInterconnectorsMWh,GridLossDistributionMWh,PowerToHeatMWh
2020-01-01T14:00:00,2020-01-01T15:00:00,DK1,774.4123359,385.070221,115.4399701,27.988766,73.950687,911.0709,9.273969,2040.365535,2.696607,0,0,3,2.1,-1106.8381,716.276,-1287.4753,-701.836016,301.9,2267.395575,97.410723,67.848116,24.638051,6.278808
2020-01-01T14:00:00,2020-01-01T15:00:00,DK2,619.9414048,65.57305962,94.46438847,1.726266,16.4866,104.625824,0.76857,389.139714,0,0,0,2,0.4,0,1203.747208,-572.078992,0,-305.9,1620.894043,29.651555,12.278992,28.033347,5.10448
2020-01-01T15:00:00,2020-01-01T16:00:00,DK1,709.60275,406.7069608,114.9485404,27.489195,75.671943,901.4193,9.183756,2071.764161,2.708002,0,0,0,0.1,-598.5527,716.536,-1344.0469,-701.645008,50.3,2442.186,98.453005,52.085708,27.091536,5.226104
2020-01-01T15:00:00,2020-01-01T16:00:00,DK2,625.5812778,64.85531965,95.09574815,1.413211,13.6825,126.225423,0.711467,375.635205,0,0,0,0,0,0,1091.776008,-600.74,0,-51.6,1742.63616,28.730431,13.49,29.958393,6.16958
2020-01-01T16:00:00,2020-01-01T17:00:00,DK1,730.5715625,416.9872103,114.5889306,27.496673,74.865351,883.1853,8.9056,2042.296652,2.703349,0,0,0,0,-111.8699,716.581,-1298.225,-701.889008,-260.3,2645.89772,98.581814,43.995908,28.287625,5.572206
2020-01-01T16:00:00,2020-01-01T17:00:00,DK2,579.0428828,64.44848037,94.87724094,1.45229,12.5432,134.167722,0.695117,371.231791,0,0,0,0,0,0,942.5078,-600.907008,0,257,1857.059516,28.005435,13.132008,31.763565,16.87367
2020-01-01T17:00:00,2020-01-01T18:00:00,DK1,766.3887539,418.4832595,113.5212405,27.283567,73.158086,800.1904,8.669132,1989.067065,2.704081,0,0,0,0,-62.0687,716.48,-1304.699,-701.668016,-271.7,2575.809869,87.235208,43.033716,27.626783,5.446251
2020-01-01T17:00:00,2020-01-01T18:00:00,DK2,593.6001421,65.00606941,77.40936036,1.338483,11.8438,87.453022,0.628485,332.12102,0,0,0,0,0,0,971.7752,-600.948976,0,267.6,1807.826606,25.679394,13.173976,29.844103,6.96777
2020-01-01T18:00:00,2020-01-01T19:00:00,DK1,734.2984336,418.7676099,112.3216791,27.109274,70.476759,857.9572,8.59164,1936.563098,2.697185,0,0,0,0,-278.5717,716.615,-1301.3757,-701.794992,-177.9,2425.755487,94.377576,45.490692,24.760781,5.222158
2020-01-01T18:00:00,2020-01-01T19:00:00,DK2,596.320894,62.23112998,76.76319042,1.115587,11.0941,48.491324,0.517568,249.79264,0,0,0,0,0,0,1090.062608,-600.866992,0,175.4,1710.922049,25.512942,13.241992,25.891394,6.01294
